filename,text
en/gb/8ea8fa.wav,"One and a Half Spin with Down Humpty. One and a half upright turns, positive snap on exit."
en/gb/b165d2.wav,180 Degree Inverted Aerobatic Turn.
en/gb/85ab47.wav,"270 Degree Roller. Full roll inside, half roll outside."
en/gb/da0cb7.wav,270 Degree Roller. Three full rolls inside.
en/gb/d1e8b6.wav,270 Roller. Three full rolls inside. Exit upright cross box.
en/gb/07d57c.wav,"360 Roller. Full roll outside, full roll inside. Exit inverted."
en/gb/33df59.wav,45 Downline.
en/gb/118a7f.wav,90 Degree Roller. Full roll inside. Exit inverted.
en/gb/788a52.wav,90 Roller. Full roll inside. Exit inverted cross box.
en/gb/78b7e2.wav,Half Hourglass. Half roll on both 45 uplines. Exit inverted.
en/gb/f0de7d.wav,"Double Humpty. Two-point half roll on the downline, outside loop, three-quarter positive snap on the upline. Exit inverted."
en/gb/6d4483.wav,"Double Humpty. Half roll opposite two of four-point roll on the downline, three-quarter roll opposite quarter roll on exit."
en/gb/5afbfd.wav,"Double Humpty. Quarter roll on the upline, positive snap on the downline, two-point quarter roll on upline. Exit inverted."
en/gb/3054df.wav,Down Fig N. Two rolls on the 45 upline.
en/gb/69aa05.wav,"Down Humpty. Quarter roll same direction one and a quarter positive snap on entry, negative snap opposite positive snap on exit. Exit inverted."
en/gb/db1be6.wav,"Down Humpty. One and a quarter turns, four of eight-point roll on exit. Exit inverted cross box."
en/gb/7843ae.wav,"Down Humpty. Two quarter rolls on the downline, full roll on the upline."
en/gb/324135.wav,"Down Humpty. One and a quarter turns opposite three-quarter negative snap, four of eight-point roll on exit. Exit inverted."
en/gb/ff8000.wav,Down Humpty Bump. Three-quarter positive spin on entry. Exit inverted.
en/gb/e14425.wav,"Down Loop. Outside loop, three-quarter opposite roll, one and three-quarter positive snaps at the bottom."
en/gb/74adbe.wav,Down P Loop. Three of four-point roll opposite three-quarter roll on entry.
en/gb/49801d.wav,Down Q Loop. Negative snap on entry. Exit inverted.
en/gb/48017f.wav,"Down Q Loop. Three of four-point roll same direction one and three-quarter positive snaps on entry, one and a half negative snaps on exit."
en/gb/6410d4.wav,"Down Sharks Tooth. Three-quarter roll on the downline, two quarter rolls on the upline. Exit inverted."
en/gb/414026.wav,Down Sharks Tooth. Two turn positive spin on entry.
en/gb/abcd26.wav,"Down Tear Drop. One and a half upright turns, four-point roll on exit. Exit inverted."
en/gb/9e2926.wav,Fig N. two-point half roll on the inverted 45 downline. Exit inverted.
en/gb/52d04f.wav,"Fig P. Two-point roll on entry, half roll on exit."
en/gb/2d2053.wav,"Fig P. Four-point roll on the upline, full roll at the top, positive snap on exit."
en/gb/67a43e.wav,Goldfish. Two quarter rolls on the 45 upline.
en/gb/705bd0.wav,"Half Cuban. Full roll on entry, half roll on exit."
en/gb/1d04f3.wav,Half Cuban. Two of four-point roll on exit.
en/gb/881636.wav,"Half Cuban. Outside loop, two-point roll on the downline."
en/gb/a69a0f.wav,"Half Cuban. Three-quarter and three of four-point roll opposite on the 45 upline, outside loop, two-point roll on exit. Exit inverted."
en/gb/4edc53.wav,"Half Reverse Cuban. Push entry, four-point half roll on the 45 downline, outside loop, three of four-point to three-quarter opposite roll on exit."
en/gb/bb63fb.wav,"Half Reverse Cuban. One and a half negative snaps on the downline, inside loop, four-point half roll into opposite four-point half roll on exit. Exit inverted."
en/gb/75794b.wav,"Half Reverse Cuban. Five of four-point roll, opposite quarter roll on the 45 upline. Inside loop. One and three-quarter positive snaps, opposite three of four-point roll on exit."
en/gb/7b0fe9.wav,Half Reverse Cuban. Two of four-point roll on the upline. Exit inverted.
en/gb/55a394.wav,"Hammerhead. Quarter roll on the upline, quarter roll on the downline."
en/gb/af6f8e.wav,"Hammerhead. Three-quarter roll, opposite three-quarter positive snap on the upline. Four-point half roll on the downline. Exit inverted."
en/gb/460043.wav,Hammerhead.
en/gb/cb8782.wav,"Hammerhead. Four-point Half roll on the upline, three-quarter negative snap then three-quarter roll on the downline."
en/gb/5dc8d3.wav,"Hammerhead. One and a quarter roll on the upline, three of four-point roll on the downline."
en/gb/6e38a2.wav,"Hammerhead. Push entry, half roll on the upline, two-point half roll on the downline, push to 45 with half roll to exit."
en/gb/f3324c.wav,"Hammerhead. Three-quarter negative snap opposite two of eight-point roll on the upline, half positive snap on the downline. Exit inverted."
en/gb/543ef4.wav,"Hammerhead. Three-quarter negative snap on the upline, one and a quarter rolls on the downline. Exit inverted."
en/gb/ae3462.wav,"Hammerhead. Half roll on the upline, half roll on the downline."
en/gb/77fcb7.wav,"Humpty. Half roll on the upline, full roll on the downline."
en/gb/63e99e.wav,"Humpty. Five of four-point roll on the upline, three-quarter negative snap same direction two of four-point roll on the downline."
en/gb/5e3c3e.wav,"Humpty. One and a half rolls on the upline, one and a half positive snaps on the downline."
en/gb/2cbb71.wav,"Humpty. Three of two-point roll on the upline, one and a quarter negative snaps on the downline."
en/gb/0e1c80.wav,"Humpty Bump. Half roll on the upline, half roll on the downline."
en/gb/f6f356.wav,Humpty Bump.
en/gb/a0ea55.wav,"Humpty. Three of two-point roll on the upline, full roll same direction negative snap on the downline."
en/gb/c46f96.wav,"Humpty. Two-point roll on the upline, two of eight-point roll opposite quarter roll on exit."
en/gb/a9baf6.wav,"Humpty. Two-point half roll, opposite one and a half positive snaps on the upline. One and a quarter rolls on the downline. Exit upright."
en/gb/7a72d8.wav,"Humpty. Two-point roll on the upline, two of eight-point roll opposite half roll on exit."
en/gb/5ab88c.wav,Immelmann. Half roll on exit.
en/gb/d674a2.wav,"Immelmann. Three of two-point roll on entry, positive snap on exit."
en/gb/df36d6.wav,"Immelmann. One and three-quarter rolls, opposite three-quarter positive snap on entry. Outside loop. Full roll opposite, full roll on exit."
en/gb/7c31f1.wav,"Immelmann. Four of two-point roll on entry, half negative snap on exit."
en/gb/5e8b19.wav,Immelmann. Half roll at the top.
en/gb/8b6d37.wav,"Immelmann. Positive snap on entry, half roll on exit."
en/gb/f1699d.wav,"Lay Down Humpty. Three-quarter positive snap opposite three-quarter roll on entry, one and a half positive snaps on exit."
en/gb/4d71fc.wav,"Lay Down Humpty. Two of four-point roll same direction positive snap on entry, one and a half negative snaps on exit."
en/gb/e32c7d.wav,"Laydown Humpty. Full roll on the downline, two-point roll on the upline."
en/gb/7b2e8a.wav,Laydown Humpty. Half roll on exit.
en/gb/3a61a0.wav,"Laydown S. Half roll on entry, outside loop, three-quarter negative snap and quarter roll on the 45, inside loop, four-point roll on exit."
en/gb/0a0edd.wav,"Loop. Outside entry, three-quarter and one opposite roll at the top. Exit upright."
en/gb/6b79fc.wav,Loop. One and a half positive snaps integrated at the top.
en/gb/12a635.wav,Loop. Four of eight-point roll integrated at the top. Exit inverted.
en/gb/ceaecb.wav,Loop.
en/gb/646afc.wav,Loop. Full roll integrated at the top.
en/gb/d9f044.wav,Loop. Three-quarter roll same direction one and a quarter negative snap integrated at the top. Exit inverted.
en/gb/ded186.wav,"P Loop. Two full rolls on entry, three-quarter inside loop, quarter roll on the downline. Exit upright."
en/gb/4003b7.wav,"P Loop. One and a quarter roll opposite two of eight-point roll on entry, four-point roll integrated at the top, three-quarter negative snap on exit. Exit inverted cross box."
en/gb/65160a.wav,"P Loop. One and a quarter roll opposite two of eight-point roll on entry, four-point roll integrated at the top, three-quarter negative snap opposite three-quarter roll on exit. Exit inverted."
en/gb/8b308b.wav,Q Loop. Positive snap integrated at the top.
en/gb/f10f90.wav,Q Loop. Full roll integrated at the top. Exit on a 45 downline.
en/gb/488b35.wav,"Q Loop. four-point half roll on the 45 upline, negative snap at the top, half roll on exit."
en/gb/699fed.wav,Advanced ALT sequence reset.
en/gb/7ccc94.wav,Advanced sequence reset.
en/gb/2f7cd5.wav,Basic sequence reset.
en/gb/8f43d3.wav,Intermediate ALT sequence reset.
en/gb/53ec08.wav,Intermediate sequence reset.
en/gb/4afef4.wav,Sportsman sequence reset.
en/gb/5aefed.wav,Unlimited ALT sequence reset.
en/gb/379bd7.wav,Unlimited sequence reset.
en/gb/14f100.wav,"Reverse Cuban. Half roll same direction positive snap on entry, one and a half rolls on exit."
en/gb/9a82e1.wav,Reverse Half Cuban. Half roll on the 45 upline.
en/gb/aa2c94.wav,"Reverse Laydown Humpty. One and a half positive snaps, opposite one and a half rolls on the upline. Outside loop, two-point roll on the downline. Exit inverted."
en/gb/16e65f.wav,"Reverse Laydown Humpty. One and a half rolls on the upline, two-point roll on the downline. Exit inverted."
en/gb/dd2954.wav,Reverse Sharks Tooth. Full roll on the 45 upline.
en/gb/3d4bae.wav,Reverse Sharks Tooth. Half roll on entry.
en/gb/43475d.wav,"Reversing Loop. One and a half rolls on entry, positive snap at the top, four-point roll on exit. Exit inverted."
en/gb/a7191c.wav,"Reversing Loop. Positive snap on entry, four of eight-point roll on exit."
en/gb/e673a1.wav,Roll.
en/gb/ffe578.wav,"Sharks Tooth. One and a quarter positive snap opposite quarter roll on the upline, three-quarter negative snap same direction quarter roll on the downline."
en/gb/aa00eb.wav,"Sharks Tooth. One and a quarter roll, opposite quarter roll on the 45 upline. Two-point half roll on the downline."
en/gb/c6f15a.wav,"Sharks Tooth. Six-point three-quarter roll, three-quarter positive snap on the upline. Three-point three-quarter roll, opposite three-quarter roll on the downline."
en/gb/a1b162.wav,Spin. One and a half upright turns.
en/gb/7cbea2.wav,Spin. One and a half positive turns. Opposite one and three-quarter negative snaps. Exit upright cross.
en/gb/0c04fe.wav,"Spin. One and a half positive turns. Two-point half roll opposite, push to exit inverted."
en/gb/bb208c.wav,"Spin. One and three-quarter inverted turns. Two-point quarter roll same direction, pull to exit upright."
en/gb/123c53.wav,Spin. Two upright turns.
en/gb/6612e8.wav,"Spin with Down Humpty. One and a half upright turns, positive snap on exit."
en/gb/20f5b2.wav,Split S. Half roll to enter.
en/gb/4b1714.wav,"Split S. Half roll to enter, positive snap on exit."
en/gb/6151f8.wav,"Split S. One and a half negative snaps on entry, eight-point roll on exit. Exit inverted."
en/gb/0a07d0.wav,"Tear Drop. Three-quarter negative snap and quarter roll on the upline, positive snap at the bottom."
en/gb/e4b390.wav,"Tear Drop. Two-point quarter roll, opposite one and a quarter rolls on the upline, inside loop. Full roll, opposite negative snap on the downline. Exit inverted."
en/gb/662802.wav,"Tear Drop. Three of four-point roll opposite three-quarter roll on the upline, three-quarter negative snap on exit. Exit inverted cross box."
en/gb/a7e703.wav,"Tear Drop. Two-point quarter roll, opposite one and a quarter rolls on the upline, inside loop. Full roll, opposite three-quarter negative snap on the downline. Exit inverted."
en/gb/341a31.wav,"Tear Drop. Two-point roll on the upline, half roll on exit."
en/gb/d6995b.wav,Vertical Down Line. Three-quarter roll opposite quarter roll.
en/gb/db0910.wav,Vertical Down Line. Three of four-point roll.
en/gb/7bf888.wav,Vertical Down Line. Four-point half roll.
en/gb/a87d7e.wav,Vertical Downline.
en/gb/6bb17e.wav,"Vertical Upline. Half roll, push to exit."
