filename,text
2026/sport/de/default/rst.wav,Sportsman-Sequenz zurückgesetzt.
2026/sport/de/default/mnvr01.wav,Q Loop. Ganze Rolle integriert oben. Ausstieg auf einer 45-Grad-Abwärtslinie.
2026/sport/de/default/mnvr02.wav,Bow Tie. Halbe Rolle auf beiden 45-Grad-Aufwärtslinien. Ausstieg im Rückenflug.
2026/sport/de/default/mnvr03.wav,"Down Humpty. Zwei Viertelrollen auf der Abwärtslinie, ganze Rolle auf der Aufwärtslinie."
2026/sport/de/default/mnvr04.wav,"Split S. Halbe Rolle zum Einstieg, positive Schnellrolle beim Ausstieg."
2026/sport/de/default/mnvr05.wav,"Hammerhead. Halbe Rolle auf der Aufwärtslinie, halbe Rolle auf der Abwärtslinie."
2026/sport/de/default/mnvr06.wav,Goldfish. Zwei Viertelrollen auf der 45-Grad-Aufwärtslinie.
2026/sport/de/default/mnvr07.wav,Down Humpty Bump. Positives Trudeln mit drei Vierteln einer Umdrehung beim Einstieg. Ausstieg im Rückenflug.
2026/sport/de/default/mnvr08.wav,"Down Sharks Tooth. Dreiviertelrolle auf der Abwärtslinie, zwei Viertelrollen auf der Aufwärtslinie. Ausstieg im Rückenflug."
2026/sport/de/default/mnvr09.wav,180 Degree Inverted Aerobatic Turn.
2026/sport/de/default/mnvr10.wav,Down Fig N. Zwei Rollen auf der 45-Grad-Aufwärtslinie.
