filename,text
he/default/b165d2.wav,180 Inverted Turn. סיבוב אווירובטי הפוך של 180 מעלות.
he/default/85ab47.wav,"270 Degree Roller. גלגול מלא פנימי, חצי גלגול חיצוני."
he/default/da0cb7.wav,270 Roller. שלושה גלגולים מלאים פנימיים.
he/default/33df59.wav,45 Downline.
he/default/118a7f.wav,90 Degree Roller. גלגול מלא פנימי. יציאה הפוכה.
he/default/78b7e2.wav,Bow Tie. חצי גלגול בכל אחד משני קווי העלייה ב-45 מעלות. יציאה הפוכה.
he/default/f0de7d.wav,"Double Humpty. גלגול בשתי נקודות עצירה על קו הירידה, לופ חיצוני, סנאפ חיובי של שלושת רבעי סיבוב על קו העלייה. יציאה הפוכה."
he/default/5afbfd.wav,"Double Humpty. רבע גלגול על קו העלייה, סנאפ חיובי על קו הירידה, רבע גלגול בשתי נקודות עצירה על קו העלייה. יציאה הפוכה."
he/default/3054df.wav,Down Fig N. שני גלגולים מלאים על קו העלייה ב-45 מעלות.
he/default/7843ae.wav,"Down Humpty. שני רבעי גלגול על קו הירידה, גלגול מלא על קו העלייה."
he/default/ff8000.wav,Down Humpty Bump. ספין חיובי של שלושת רבעי סיבוב בכניסה. יציאה הפוכה.
he/default/e14425.wav,"Down Loop. לופ חיצוני, שלושת רבעי גלגול בכיוון מנוגד, אחד ושלושת רבעי סנאפ חיובי בתחתית."
he/default/6410d4.wav,"Down Sharks Tooth. שלושת רבעי גלגול על קו הירידה, שני רבעי גלגול על קו העלייה. יציאה הפוכה."
he/default/414026.wav,Down Sharks Tooth. ספין חיובי של שני סיבובים בכניסה.
he/default/9e2926.wav,Fig N. חצי גלגול בשתי נקודות עצירה על קו הירידה ההפוך ב-45 מעלות. יציאה הפוכה.
he/default/2d2053.wav,"Fig P. גלגול בארבע נקודות עצירה על קו העלייה, גלגול מלא בקודקוד, סנאפ חיובי ביציאה."
he/default/67a43e.wav,Goldfish. שני רבעי גלגול על קו העלייה ב-45 מעלות.
he/default/881636.wav,"Half Cuban. לופ חיצוני, גלגול בשתי נקודות עצירה על קו הירידה."
he/default/a69a0f.wav,"Half Cuban. שלושת רבעי וכן שלוש מארבע נקודות עצירה של גלגול בכיוון מנוגד על קו העלייה ב-45 מעלות, לופ חיצוני, גלגול בשתי נקודות עצירה ביציאה. יציאה הפוכה."
he/default/4edc53.wav,"Half Reverse Cuban. כניסה בדחיפה, חצי גלגול בארבע נקודות עצירה על קו הירידה ב-45 מעלות, לופ חיצוני, שלוש מארבע נקודות עצירה עד שלושת רבעי גלגול בכיוון מנוגד ביציאה."
he/default/bb63fb.wav,"Half Reverse Cuban. אחד וחצי סנאפ שלילי על קו הירידה, לופ פנימי, חצי גלגול בארבע נקודות עצירה ולאחריו חצי גלגול בארבע נקודות עצירה בכיוון מנוגד ביציאה. יציאה הפוכה."
he/default/75794b.wav,"Half Reverse Cuban. חמש מארבע נקודות עצירה של גלגול, רבע גלגול בכיוון מנוגד על קו העלייה ב-45 מעלות. לופ פנימי. אחד ושלושת רבעי סנאפ חיובי, שלוש מארבע נקודות עצירה של גלגול בכיוון מנוגד ביציאה."
he/default/af6f8e.wav,"Hammerhead. שלושת רבעי גלגול, סנאפ חיובי של שלושת רבעי סיבוב בכיוון מנוגד על קו העלייה. חצי גלגול בארבע נקודות עצירה על קו הירידה. יציאה הפוכה."
he/default/460043.wav,Hammerhead.
he/default/cb8782.wav,"Hammerhead. חצי גלגול בארבע נקודות עצירה על קו העלייה, סנאפ שלילי של שלושת רבעי סיבוב ולאחריו שלושת רבעי גלגול על קו הירידה."
he/default/6e38a2.wav,"Hammerhead. כניסה בדחיפה, חצי גלגול על קו העלייה, חצי גלגול בשתי נקודות עצירה על קו הירידה, דחיפה ל-45 מעלות עם חצי גלגול ביציאה."
he/default/ae3462.wav,"Hammerhead. חצי גלגול על קו העלייה, חצי גלגול על קו הירידה."
he/default/0e1c80.wav,"Humpty Bump. חצי גלגול על קו העלייה, חצי גלגול על קו הירידה."
he/default/a9baf6.wav,"Humpty. חצי גלגול בשתי נקודות עצירה, אחד וחצי סנאפ חיובי בכיוון מנוגד על קו העלייה. אחד ורבע גלגול על קו הירידה. יציאה ישרה."
he/default/df36d6.wav,"Immelmann. אחד ושלושת רבעי גלגול, סנאפ חיובי של שלושת רבעי סיבוב בכיוון מנוגד בכניסה. לופ חיצוני. גלגול מלא בכיוון מנוגד, גלגול מלא ביציאה."
he/default/5e8b19.wav,Immelmann. חצי גלגול בקודקוד.
he/default/e32c7d.wav,"Laydown Humpty. גלגול מלא על קו הירידה, גלגול בשתי נקודות עצירה על קו העלייה."
he/default/3a61a0.wav,"Laydown S. חצי גלגול בכניסה, לופ חיצוני, סנאפ שלילי של שלושת רבעי סיבוב ורבע גלגול ב-45 מעלות, לופ פנימי, גלגול בארבע נקודות עצירה ביציאה."
he/default/0a0edd.wav,"Loop. כניסה הפוכה, שלושת רבעי גלגול וגלגול מלא בכיוון מנוגד בקודקוד. יציאה ישרה."
he/default/ceaecb.wav,Loop.
he/default/ded186.wav,"P Loop. שני גלגולים מלאים בכניסה, שלושת רבעי לופ פנימי, רבע גלגול על קו הירידה. יציאה ישרה."
