filename,text
2026/advan/fr/femme/rst.wav,Réinitialisation de la séquence Advanced.
2026/advan/fr/femme/mnvr01.wav,"Fig P. Tonneau à quatre points sur la montée, tonneau complet au sommet, vrille déclenchée positive à la sortie."
2026/advan/fr/femme/mnvr02.wav,"Half Cuban. Trois-quarts de tonneau opposé sur la montée à 45 degrés, boucle extérieure, demi-tonneau à la sortie. Sortie sur le dos."
2026/advan/fr/femme/mnvr03.wav,"Loop. Entrée extérieure, trois-quarts de tonneau opposé et quart de tonneau au sommet."
2026/advan/fr/femme/mnvr04.wav,"Hammerhead. Demi-tonneau sur la montée, vrille déclenchée négative de trois-quarts puis trois-quarts de tonneau sur la descente."
2026/advan/fr/femme/mnvr05.wav,270 Degree Roller. Trois tonneaux complets à l'intérieur.
2026/advan/fr/femme/mnvr06.wav,"Double Humpty. Demi-tonneau sur la descente, boucle extérieure, vrille déclenchée positive de trois-quarts sur la montée. Sortie sur le dos."
2026/advan/fr/femme/mnvr07.wav,"Half Reverse Cuban. Une vrille déclenchée négative et demie sur la descente, boucle intérieure, demi-tonneau opposé puis demi-tonneau à la sortie. Sortie sur le dos."
2026/advan/fr/femme/mnvr08.wav,"Spin. Un tour trois quarts inversé. Quart de tonneau, sortie tirée à l'endroit."
2026/advan/fr/femme/mnvr09.wav,"Tear Drop. Vrille déclenchée négative trois quarts et quart de tonneau sur la montée, vrille déclenchée positive en bas."
2026/advan/fr/femme/mnvr10.wav,"Sharks Tooth. Un tonneau et quart, quart de tonneau opposé sur la montée à 45 degrés. Demi-tonneau sur la descente."
