filename,text
fr/homme/180-inverted-turn-fca74fc8.wav,180 Degree Inverted Aerobatic Turn.
fr/homme/270-degree-roller-751d8c67.wav,"270 Degree Roller. Tonneau complet à l'intérieur, demi-tonneau à l'extérieur."
fr/homme/270-roller-711e718a.wav,270 Degree Roller. Trois tonneaux complets à l'intérieur.
fr/homme/45-downline-9fdb799f.wav,45 Downline.
fr/homme/90-degree-roller-2c40ae38.wav,90 Degree Roller. Tonneau complet à l'intérieur. Sortie sur le dos.
fr/homme/bow-tie-a0d18cb9.wav,Bow Tie. Demi-tonneau sur chaque montée à 45 degrés. Sortie sur le dos.
fr/homme/double-humpty-0399fb87.wav,"Double Humpty. Demi-tonneau sur la descente, boucle extérieure, vrille déclenchée positive de trois-quarts sur la montée. Sortie sur le dos."
fr/homme/double-humpty-d8156fd4.wav,"Double Humpty. Quart de tonneau sur la montée, vrille déclenchée positive sur la descente, quart de tonneau au sommet. Sortie sur le dos."
fr/homme/down-fig-n-0f13642e.wav,Down Fig N. Deux tonneaux sur la montée à 45 degrés.
fr/homme/down-humpty-95e6a404.wav,"Down Humpty. Deux quarts de tonneau sur la descente, tonneau complet sur la montée."
fr/homme/down-humpty-bump-c7629585.wav,Down Humpty Bump. Vrille positive de trois-quarts de tour à l'entrée. Sortie sur le dos.
fr/homme/down-loop-47ee27c9.wav,"Down Loop. Boucle extérieure, trois-quarts de tonneau opposé, vrille déclenchée positive trois quarts en bas."
fr/homme/down-sharks-tooth-964556f5.wav,"Down Sharks Tooth. Trois-quarts de tonneau sur la descente, deux quarts de tonneau sur la montée. Sortie sur le dos."
fr/homme/down-sharks-tooth-spin-dea81b46.wav,Down Sharks Tooth. Vrille positive de deux tours à l'entrée.
fr/homme/fig-n-bf2b0a3d.wav,Fig N. Demi-tonneau sur la descente inversée à 45 degrés. Sortie sur le dos.
fr/homme/fig-p-958a6404.wav,"Fig P. Tonneau à quatre points sur la montée, tonneau complet au sommet, vrille déclenchée positive à la sortie."
