filename,text
2026/inter/nl/rst.wav,Intermediate-sequentie gereset.
2026/inter/nl/mnvr01.wav,Fig N. Halve rol op de omgekeerde 45 graden daallijn. Uitgang ondersteboven.
2026/inter/nl/mnvr02.wav,"Laydown Humpty. Volledige rol op de daallijn, halve rol op de stijglijn."
2026/inter/nl/mnvr03.wav,"Half Reverse Cuban. Gedrukte ingang, halve rol op de 45 graden daallijn, buitenlus, tegengestelde driekwartrol bij de uitgang."
2026/inter/nl/mnvr04.wav,"Spin. Anderhalf positieve toeren. Halve rol tegengesteld, gedrukte uitgang ondersteboven."
2026/inter/nl/mnvr05.wav,"Hammerhead. Gedrukte ingang, halve rol op de stijglijn, halve rol op de daallijn, halve rol bij de uitgang."
2026/inter/nl/mnvr06.wav,"Q Loop. Halve rol op de stijglijn, negatieve snaproll bovenaan, halve rol bij de uitgang."
2026/inter/nl/mnvr07.wav,"Double Humpty. Kwartrol op de stijglijn, positieve snaproll op de daallijn, kwartrol bovenaan. Uitgang ondersteboven."
2026/inter/nl/mnvr08.wav,Vertical Down Line. Halve rol.
2026/inter/nl/mnvr09.wav,"Reverse Laydown Humpty. Anderhalve rol op de stijglijn, halve rol op de daallijn. Uitgang ondersteboven."
2026/inter/nl/mnvr10.wav,90 Degree Roller. Volledige rol binnen. Uitgang ondersteboven.
