filename,text
2026/inter/en/rst.wav,Intermediate sequence reset.
2026/inter/en/mnvr01.wav,Fig N. Half roll on the inverted 45 downline. Exit inverted.
2026/inter/en/mnvr02.wav,"Laydown Humpty. Full roll on the downline, half roll on the upline."
2026/inter/en/mnvr03.wav,"Half Reverse Cuban. Push entry, half roll on the 45 downline, outside loop, three-quarter opposite roll on exit."
2026/inter/en/mnvr04.wav,"Spin. One and a half positive turns. Half roll opposite, push to exit inverted."
2026/inter/en/mnvr05.wav,"Hammerhead. Push entry, half roll on the upline, half roll on the downline, half roll to exit."
2026/inter/en/mnvr06.wav,"Q Loop. Half roll on the upline, negative snap at the top, half roll on exit."
2026/inter/en/mnvr07.wav,"Double Humpty. Quarter roll on the upline, positive snap on the downline, quarter roll on top. Exit inverted."
2026/inter/en/mnvr08.wav,Vertical Down Line. Half roll.
2026/inter/en/mnvr09.wav,"Reverse Laydown Humpty. One and a half rolls on the upline, half roll on the downline. Exit inverted."
2026/inter/en/mnvr10.wav,90 Degree Roller. Full roll inside. Exit inverted.
