filename,text
fr/homme/b165d2.wav,Virage de voltige inversé à 180 degrés.
fr/homme/85ab47.wav,"270 Degree Roller. Tonneau complet à l'intérieur, demi-tonneau à l'extérieur."
fr/homme/da0cb7.wav,270 Degree Roller. Trois tonneaux complets à l'intérieur.
fr/homme/33df59.wav,45 Downline.
fr/homme/118a7f.wav,90 Degree Roller. Tonneau complet à l'intérieur. Sortie sur le dos.
fr/homme/3054df.wav,Down Fig N. Deux tonneaux sur la montée à 45 degrés.
fr/homme/7843ae.wav,"Down Humpty. Deux quarts de tonneau sur la descente, tonneau complet sur la montée."
fr/homme/ff8000.wav,Down Humpty Bump. Vrille positive de trois-quarts de tour à l'entrée. Sortie sur le dos.
fr/homme/e14425.wav,"Down Loop. Boucle extérieure, trois-quarts de tonneau opposé, vrille déclenchée positive trois quarts en bas."
fr/homme/6410d4.wav,"Down Sharks Tooth. Trois-quarts de tonneau sur la descente, deux quarts de tonneau sur la montée. Sortie sur le dos."
fr/homme/414026.wav,Down Sharks Tooth. Vrille positive de deux tours à l'entrée.
fr/homme/2d2053.wav,"Fig P. Tonneau à quatre points sur la montée, tonneau complet au sommet, vrille déclenchée positive à la sortie."
fr/homme/67a43e.wav,Goldfish. Deux quarts de tonneau sur la montée à 45 degrés.
fr/homme/460043.wav,Hammerhead.
fr/homme/ae3462.wav,"Hammerhead. Demi-tonneau sur la montée, demi-tonneau sur la descente."
fr/homme/0e1c80.wav,"Humpty Bump. Demi-tonneau sur la montée, demi-tonneau sur la descente."
fr/homme/df36d6.wav,"Immelmann. Un tonneau trois quarts, puis vrille déclenchée positive trois quarts opposée à l'entrée. Boucle extérieure. Tonneau complet opposé, tonneau complet à la sortie."
fr/homme/5e8b19.wav,Immelmann. Demi-tonneau au sommet.
fr/homme/3a61a0.wav,"Laydown S. Demi-tonneau à l'entrée, boucle extérieure, vrille déclenchée négative trois quarts et quart de tonneau sur le 45, boucle intérieure, tonneau à quatre points à la sortie."
fr/homme/ceaecb.wav,Loop.
fr/homme/f10f90.wav,Q Loop. Tonneau complet intégré au sommet. Sortie sur une descente à 45 degrés.
fr/homme/699fed.wav,Réinitialisation de la séquence Advanced ALT.
fr/homme/7ccc94.wav,Réinitialisation de la séquence Advanced.
fr/homme/2f7cd5.wav,Réinitialisation de la séquence Basic.
fr/homme/8f43d3.wav,Réinitialisation de la séquence Intermediate ALT.
fr/homme/53ec08.wav,Réinitialisation de la séquence Intermediate.
fr/homme/4afef4.wav,Réinitialisation de la séquence Sportsman.
fr/homme/5aefed.wav,Réinitialisation de la séquence Unlimited ALT.
fr/homme/379bd7.wav,Réinitialisation de la séquence Unlimited.
fr/homme/9a82e1.wav,Reverse Half Cuban. Demi-tonneau sur la montée à 45 degrés.
fr/homme/e673a1.wav,Roll.
fr/homme/20f5b2.wav,Split S. Demi-tonneau pour entrer.
fr/homme/4b1714.wav,"Split S. Demi-tonneau pour entrer, vrille déclenchée positive à la sortie."
fr/homme/0a07d0.wav,"Tear Drop. Vrille déclenchée négative trois quarts et quart de tonneau sur la montée, vrille déclenchée positive en bas."
fr/homme/6bb17e.wav,"Vertical Upline. Demi-tonneau, sortie poussée."
